simTime_s,runTime_s,timing,phase,aCam_mps2,speed_mps,yawRate_dps,jerk_mps3
0.852,0.000,0,前進 0,0.8650,0.6307,0.000,2.995
0.854,0.000,0,前進 0,0.8590,0.6324,0.000,3.010
0.856,0.000,0,前進 0,0.8530,0.6341,0.000,2.995
0.858,0.000,0,前進 0,0.8470,0.6358,0.000,2.995
0.860,0.000,0,前進 0,0.8410,0.6375,0.000,3.010
0.862,0.000,0,前進 0,0.8350,0.6391,0.000,2.995
0.864,0.000,0,前進 0,0.8290,0.6408,0.000,2.995
0.866,0.000,0,前進 0,0.8230,0.6424,0.000,3.010
0.868,0.000,0,前進 0,0.8170,0.6441,0.000,2.995
0.870,0.000,0,前進 0,0.8110,0.6457,0.000,2.995
0.872,0.000,0,前進 0,0.8050,0.6473,0.000,3.010
0.874,0.000,0,前進 0,0.7990,0.6489,0.000,2.995
0.876,0.000,0,前進 0,0.7930,0.6505,0.000,2.995
0.878,0.000,0,前進 0,0.7870,0.6521,0.000,3.010
0.880,0.000,0,前進 0,0.7810,0.6536,0.000,2.995
0.882,0.000,0,前進 0,0.7750,0.6552,0.000,2.995
0.884,0.000,0,前進 0,0.7690,0.6567,0.000,3.010
0.886,0.000,0,前進 0,0.7630,0.6582,0.000,2.995
0.888,0.000,0,前進 0,0.7570,0.6597,0.000,2.995
0.890,0.000,0,前進 0,0.7510,0.6612,0.000,3.010
0.892,0.000,0,前進 0,0.7450,0.6627,0.000,2.995
0.894,0.000,0,前進 0,0.7390,0.6642,0.000,2.995
0.896,0.000,0,前進 0,0.7330,0.6657,0.000,3.010
0.898,0.000,0,前進 0,0.7270,0.6671,0.000,2.995
0.900,0.000,0,前進 0,0.7210,0.6686,0.000,2.995
0.902,0.000,0,前進 0,0.7150,0.6700,0.000,2.995
0.904,0.000,0,前進 0,0.7090,0.6714,0.000,3.010
0.906,0.000,0,前進 0,0.7030,0.6728,0.000,2.995
0.908,0.000,0,前進 0,0.6970,0.6742,0.000,2.995
0.910,0.000,0,前進 0,0.6910,0.6756,0.000,3.010
0.912,0.000,0,前進 0,0.6850,0.6770,0.000,2.995
0.914,0.000,0,前進 0,0.6790,0.6783,0.000,2.995
0.916,0.000,0,前進 0,0.6730,0.6797,0.000,3.010
0.918,0.000,0,前進 0,0.6670,0.6810,0.000,2.995
0.920,0.000,0,前進 0,0.6610,0.6823,0.000,2.995
0.922,0.000,0,前進 0,0.6550,0.6836,0.000,3.010
0.924,0.000,0,前進 0,0.6490,0.6849,0.000,2.995
0.926,0.000,0,前進 0,0.6430,0.6862,0.000,2.995
0.928,0.000,0,前進 0,0.6370,0.6875,0.000,3.010
0.930,0.000,0,前進 0,0.6310,0.6888,0.000,2.995
0.932,0.000,0,前進 0,0.6250,0.6900,0.000,2.995
0.934,0.000,0,前進 0,0.6190,0.6913,0.000,3.010
0.936,0.000,0,前進 0,0.6130,0.6925,0.000,2.995
0.938,0.000,0,前進 0,0.6070,0.6937,0.000,2.995
0.940,0.000,0,前進 0,0.6010,0.6949,0.000,3.010
0.942,0.000,0,前進 0,0.5950,0.6961,0.000,2.995
0.944,0.000,0,前進 0,0.5890,0.6973,0.000,2.995
0.946,0.000,0,前進 0,0.5830,0.6984,0.000,3.010
0.948,0.000,0,前進 0,0.5770,0.6996,0.000,2.995
0.950,0.000,0,前進 0,0.5710,0.7007,0.000,2.995
0.952,0.000,0,前進 0,0.5650,0.7019,0.000,3.010
0.954,0.000,0,前進 0,0.5590,0.7030,0.000,2.995
0.956,0.000,0,前進 0,0.5530,0.7041,0.000,2.995
0.958,0.000,0,前進 0,0.5470,0.7052,0.000,3.010
0.960,0.000,0,前進 0,0.5410,0.7063,0.000,2.995
0.962,0.000,0,前進 0,0.5350,0.7073,0.000,2.995
0.964,0.000,0,前進 0,0.5290,0.7084,0.000,3.010
0.966,0.000,0,前進 0,0.5230,0.7094,0.000,2.995
0.968,0.000,0,前進 0,0.5170,0.7105,0.000,2.995
0.970,0.000,0,前進 0,0.5110,0.7115,0.000,3.010
0.972,0.000,0,前進 0,0.5050,0.7125,0.000,2.995
0.974,0.000,0,前進 0,0.4990,0.7135,0.000,2.995
0.976,0.000,0,前進 0,0.4930,0.7145,0.000,3.010
0.978,0.000,0,前進 0,0.4870,0.7155,0.000,2.995
0.980,0.000,0,前進 0,0.4810,0.7164,0.000,2.995
0.982,0.000,0,前進 0,0.4750,0.7174,0.000,3.010
0.984,0.000,0,前進 0,0.4690,0.7183,0.000,2.995
0.986,0.000,0,前進 0,0.4630,0.7192,0.000,2.995
0.988,0.000,0,前進 0,0.4570,0.7201,0.000,3.010
0.990,0.000,0,前進 0,0.4510,0.7210,0.000,2.995
0.992,0.000,0,前進 0,0.4450,0.7219,0.000,2.995
0.994,0.000,0,前進 0,0.4390,0.7228,0.000,2.995
0.996,0.000,0,前進 0,0.4330,0.7237,0.000,3.010
0.998,0.000,0,前進 0,0.4270,0.7245,0.000,2.995
1.000,0.000,0,前進 0,0.4210,0.7254,0.000,2.995
1.002,0.000,0,前進 0,0.4150,0.7262,0.000,3.010
1.004,0.000,0,前進 0,0.4090,0.7270,0.000,2.995
1.006,0.000,0,前進 0,0.4030,0.7278,0.000,2.995
1.008,0.000,0,前進 0,0.3970,0.7286,0.000,3.010
1.010,0.000,0,前進 0,0.3910,0.7294,0.000,2.995
1.012,0.000,0,前進 0,0.3850,0.7302,0.000,2.995
1.014,0.000,0,前進 0,0.3790,0.7309,0.000,3.010
1.016,0.000,0,前進 0,0.3730,0.7317,0.000,2.995
1.018,0.000,0,前進 0,0.3670,0.7324,0.000,2.995
1.020,0.000,0,前進 0,0.3610,0.7331,0.000,3.010
1.022,0.000,0,前進 0,0.3550,0.7338,0.000,2.995
1.024,0.000,0,前進 0,0.3490,0.7345,0.000,2.995
1.026,0.000,0,前進 0,0.3430,0.7352,0.000,3.010
1.028,0.000,0,前進 0,0.3370,0.7359,0.000,2.995
1.030,0.000,0,前進 0,0.3310,0.7366,0.000,2.995
1.032,0.000,0,前進 0,0.3250,0.7372,0.000,3.010
1.034,0.000,0,前進 0,0.3190,0.7379,0.000,2.995
1.036,0.000,0,前進 0,0.3130,0.7385,0.000,2.995
1.038,0.000,0,前進 0,0.3070,0.7391,0.000,3.010
1.040,0.000,0,前進 0,0.3010,0.7397,0.000,2.995
1.042,0.000,0,前進 0,0.2950,0.7403,0.000,2.995
1.044,0.000,0,前進 0,0.2890,0.7409,0.000,3.010
1.046,0.000,0,前進 0,0.2830,0.7414,0.000,2.995
1.048,0.000,0,前進 0,0.2770,0.7420,0.000,2.995
1.050,0.000,0,前進 0,0.2710,0.7425,0.000,3.010
1.052,0.000,0,前進 0,0.2650,0.7431,0.000,2.995
1.054,0.000,0,前進 0,0.2590,0.7436,0.000,2.995
1.056,0.000,0,前進 0,0.2530,0.7441,0.000,3.010
1.058,0.000,0,前進 0,0.2470,0.7446,0.000,2.995
1.060,0.000,0,前進 0,0.2410,0.7451,0.000,2.995
1.062,0.000,0,前進 0,0.2350,0.7455,0.000,3.010
1.064,0.000,0,前進 0,0.2290,0.7460,0.000,2.995
1.066,0.000,0,前進 0,0.2230,0.7464,0.000,2.995
1.068,0.000,0,前進 0,0.2173,0.7469,0.000,2.816
1.070,0.000,0,前進 0,0.2140,0.7473,0.000,1.699
1.072,0.000,0,前進 0,0.2106,0.7477,0.000,1.699
1.074,0.000,0,前進 0,0.2072,0.7481,0.000,1.684
1.076,0.000,0,前進 0,0.2038,0.7485,0.000,1.669
1.078,0.000,0,前進 0,0.2005,0.7489,0.000,1.669
1.080,0.000,0,前進 0,0.1972,0.7493,0.000,1.639
1.082,0.000,0,前進 0,0.1940,0.7497,0.000,1.639
1.084,0.000,0,前進 0,0.1907,0.7501,0.000,1.624
1.086,0.000,0,前進 0,0.1875,0.7505,0.000,1.609
1.088,0.000,0,前進 0,0.1843,0.7508,0.000,1.594
1.090,0.000,0,前進 0,0.1811,0.7512,0.000,1.580
1.092,0.000,0,前進 0,0.1780,0.7516,0.000,1.580
1.094,0.000,0,前進 0,0.1749,0.7519,0.000,1.565
1.096,0.000,0,前進 0,0.1718,0.7523,0.000,1.550
1.098,0.000,0,前進 0,0.1687,0.7526,0.000,1.535
1.100,0.000,0,前進 0,0.1656,0.7529,0.000,1.535
1.102,0.000,0,前進 0,0.1626,0.7532,0.000,1.505
1.104,0.000,0,前進 0,0.1596,0.7536,0.000,1.505
1.106,0.000,0,前進 0,0.1566,0.7539,0.000,1.505
1.108,0.000,0,前進 0,0.1536,0.7542,0.000,1.475
1.110,0.000,0,前進 0,0.1507,0.7545,0.000,1.475
1.112,0.000,0,前進 0,0.1478,0.7548,0.000,1.460
1.114,0.000,0,前進 0,0.1449,0.7551,0.000,1.445
1.116,0.000,0,前進 0,0.1420,0.7554,0.000,1.445
1.118,0.000,0,前進 0,0.1391,0.7556,0.000,1.431
1.120,0.000,0,前進 0,0.1363,0.7559,0.000,1.416
1.122,0.000,0,前進 0,0.1335,0.7562,0.000,1.401
1.124,0.000,0,前進 0,0.1307,0.7564,0.000,1.401
1.126,0.000,0,前進 0,0.1279,0.7567,0.000,1.386
1.128,0.000,0,前進 0,0.1252,0.7569,0.000,1.371
1.130,0.000,0,前進 0,0.1224,0.7572,0.000,1.371
1.132,0.000,0,前進 0,0.1197,0.7574,0.000,1.356
1.134,0.000,0,前進 0,0.1170,0.7577,0.000,1.341
1.136,0.000,0,前進 0,0.1144,0.7579,0.000,1.341
1.138,0.000,0,前進 0,0.1117,0.7581,0.000,1.326
1.140,0.000,0,前進 0,0.1091,0.7583,0.000,1.311
1.142,0.000,0,前進 0,0.1065,0.7585,0.000,1.296
1.144,0.000,0,前進 0,0.1039,0.7588,0.000,1.296
1.146,0.000,0,前進 0,0.1013,0.7590,0.000,1.296
1.148,0.000,0,前進 0,0.0988,0.7592,0.000,1.267
1.150,0.000,0,前進 0,0.0962,0.7593,0.000,1.267
1.152,0.000,0,前進 0,0.0937,0.7595,0.000,1.267
1.154,0.000,0,前進 0,0.0912,0.7597,0.000,1.252
1.156,0.000,0,前進 0,0.0887,0.7599,0.000,1.237
1.158,0.000,0,前進 0,0.0863,0.7601,0.000,1.222
1.160,0.000,0,前進 0,0.0838,0.7602,0.000,1.222
1.162,0.000,0,前進 0,0.0814,0.7604,0.000,1.222
1.164,0.000,0,前進 0,0.0790,0.7606,0.000,1.192
1.166,0.000,0,前進 0,0.0766,0.7607,0.000,1.192
1.168,0.000,0,前進 0,0.0742,0.7609,0.000,1.192
1.170,0.000,0,前進 0,0.0719,0.7610,0.000,1.177
1.172,0.000,0,前進 0,0.0696,0.7611,0.000,1.162
1.174,0.000,0,前進 0,0.0672,0.7613,0.000,1.162
1.176,0.000,0,前進 0,0.0649,0.7614,0.000,1.147
1.178,0.000,0,前進 0,0.0626,0.7615,0.000,1.147
1.180,0.000,0,前進 0,0.0604,0.7616,0.000,1.132
1.182,0.000,0,前進 0,0.0581,0.7618,0.000,1.118
1.184,0.000,0,前進 0,0.0559,0.7619,0.000,1.118
1.186,0.000,0,前進 0,0.0537,0.7620,0.000,1.103
1.188,0.000,0,前進 0,0.0515,0.7621,0.000,1.103
1.190,0.000,0,前進 0,0.0493,0.7622,0.000,1.088
1.192,0.000,0,前進 0,0.0471,0.7623,0.000,1.088
1.194,0.000,0,前進 0,0.0450,0.7624,0.000,1.073
1.196,0.000,0,前進 0,0.0429,0.7625,0.000,1.073
1.198,0.000,0,前進 0,0.0407,0.7625,0.000,1.058
1.200,0.000,0,前進 0,0.0387,0.7626,0.000,1.043
1.202,0.000,0,前進 0,0.0365,0.7627,0.000,1.058
1.204,0.000,0,前進 0,0.0345,0.7628,0.000,1.028
1.206,0.000,0,前進 0,0.0324,0.7628,0.000,1.028
1.208,0.000,0,前進 0,0.0304,0.7629,0.000,1.028
1.210,0.000,0,前進 0,0.0284,0.7629,0.000,0.998
1.212,0.000,0,前進 0,0.0263,0.7630,0.000,1.013
1.214,0.000,0,前進 0,0.0243,0.7630,0.000,0.998
1.216,0.000,0,前進 0,0.0224,0.7631,0.000,0.983
1.218,0.000,0,前進 0,0.0204,0.7631,0.000,0.983
1.220,0.000,0,前進 0,0.0184,0.7632,0.000,0.983
1.222,0.000,0,前進 0,0.0165,0.7632,0.000,0.969
1.224,0.000,0,前進 0,0.0146,0.7632,0.000,0.954
1.226,0.000,0,前進 0,0.0127,0.7633,0.000,0.954
1.228,0.000,0,前進 0,0.0108,0.7633,0.000,0.954
1.230,0.000,0,前進 0,0.0089,0.7633,0.000,0.939
1.232,0.000,0,前進 0,0.0070,0.7633,0.000,0.939
1.234,0.000,0,前進 0,0.0052,0.7633,0.000,0.924
1.236,0.000,0,前進 0,0.0033,0.7633,0.000,0.924
1.238,0.000,0,前進 0,0.0015,0.7633,0.000,0.909
1.240,0.000,0,前進 0,0.0003,0.7633,0.000,0.909
1.242,0.000,0,前進 0,0.0021,0.7633,0.000,0.894
1.244,0.000,0,前進 0,0.0039,0.7633,0.000,0.894
1.246,0.000,0,前進 0,0.0056,0.7633,0.000,0.879
1.248,0.000,0,前進 0,0.0074,0.7633,0.000,0.879
1.250,0.000,0,前進 0,0.0091,0.7633,0.000,0.879
1.252,0.000,0,前進 0,0.0109,0.7632,0.000,0.864
1.254,0.000,0,前進 0,0.0126,0.7632,0.000,0.864
1.256,0.000,0,前進 0,0.0143,0.7632,0.000,0.849
1.258,0.000,0,前進 0,0.0160,0.7632,0.000,0.849
1.260,0.000,0,前進 0,0.0177,0.7631,0.000,0.834
1.262,0.000,0,前進 0,0.0193,0.7631,0.000,0.834
1.264,0.000,0,前進 0,0.0210,0.7630,0.000,0.834
1.266,0.000,0,前進 0,0.0226,0.7630,0.000,0.820
1.268,0.000,0,前進 0,0.0243,0.7629,0.000,0.820
1.270,0.000,0,前進 0,0.0259,0.7629,0.000,0.805
1.272,0.000,0,前進 0,0.0275,0.7628,0.000,0.805
1.274,0.000,0,前進 0,0.0291,0.7628,0.000,0.805
1.276,0.000,0,前進 0,0.0307,0.7627,0.000,0.790
1.278,0.000,0,前進 0,0.0323,0.7627,0.000,0.790
1.280,0.000,0,前進 0,0.0338,0.7626,0.000,0.775
1.282,0.000,0,前進 0,0.0354,0.7625,0.000,0.775
1.284,0.000,0,前進 0,0.0369,0.7624,0.000,0.775
1.286,0.000,0,前進 0,0.0384,0.7624,0.000,0.760
1.288,0.000,0,前進 0,0.0400,0.7623,0.000,0.760
1.290,0.000,0,前進 0,0.0415,0.7622,0.000,0.760
1.292,0.000,0,前進 0,0.0430,0.7621,0.000,0.745
1.294,0.000,0,前進 0,0.0444,0.7620,0.000,0.730
1.296,0.000,0,前進 0,0.0459,0.7619,0.000,0.745
1.298,0.000,0,前進 0,0.0474,0.7618,0.000,0.730
1.300,0.000,0,前進 0,0.0488,0.7617,0.000,0.715
1.302,0.000,0,前進 0,0.0503,0.7616,0.000,0.730
1.304,0.000,0,前進 0,0.0517,0.7615,0.000,0.715
1.306,0.000,0,前進 0,0.0531,0.7614,0.000,0.700
1.308,0.000,0,前進 0,0.0545,0.7613,0.000,0.700
1.310,0.000,0,前進 0,0.0559,0.7612,0.000,0.700
1.312,0.000,0,前進 0,0.0573,0.7611,0.000,0.700
1.314,0.000,0,前進 0,0.0587,0.7610,0.000,0.685
1.316,0.000,0,前進 0,0.0601,0.7609,0.000,0.685
1.318,0.000,0,前進 0,0.0614,0.7607,0.000,0.671
1.320,0.000,0,前進 0,0.0627,0.7606,0.000,0.671
1.322,0.000,0,前進 0,0.0641,0.7605,0.000,0.671
1.324,0.000,0,前進 0,0.0654,0.7604,0.000,0.671
1.326,0.000,0,前進 0,0.0667,0.7602,0.000,0.656
1.328,0.000,0,前進 0,0.0680,0.7601,0.000,0.656
1.330,0.000,0,前進 0,0.0693,0.7599,0.000,0.641
1.332,0.000,0,前進 0,0.0706,0.7598,0.000,0.656
1.334,0.000,0,前進 0,0.0719,0.7597,0.000,0.626
1.336,0.000,0,前進 0,0.0732,0.7595,0.000,0.641
1.338,0.000,0,前進 0,0.0744,0.7594,0.000,0.626
1.340,0.000,0,前進 0,0.0757,0.7592,0.000,0.626
1.342,0.000,0,前進 0,0.0769,0.7591,0.000,0.626
1.344,0.000,0,前進 0,0.0781,0.7589,0.000,0.611
1.346,0.000,0,前進 0,0.0794,0.7587,0.000,0.611
1.348,0.000,0,前進 0,0.0806,0.7586,0.000,0.611
1.350,0.000,0,前進 0,0.0818,0.7584,0.000,0.596
1.352,0.000,0,前進 0,0.0830,0.7583,0.000,0.596
1.354,0.000,0,前進 0,0.0842,0.7581,0.000,0.596
1.356,0.000,0,前進 0,0.0854,0.7579,0.000,0.596
1.358,0.000,0,前進 0,0.0865,0.7577,0.000,0.581
1.360,0.000,0,前進 0,0.0877,0.7576,0.000,0.581
1.362,0.000,0,前進 0,0.0888,0.7574,0.000,0.581
1.364,0.000,0,前進 0,0.0900,0.7572,0.000,0.566
1.366,0.000,0,前進 0,0.0911,0.7570,0.000,0.566
1.368,0.000,0,前進 0,0.0922,0.7568,0.000,0.566
1.370,0.000,0,前進 0,0.0934,0.7567,0.000,0.566
1.372,0.000,0,前進 0,0.0945,0.7565,0.000,0.551
1.374,0.000,0,前進 0,0.0956,0.7563,0.000,0.551
1.376,0.000,0,前進 0,0.0967,0.7561,0.000,0.551
1.378,0.000,0,前進 0,0.0978,0.7559,0.000,0.536
1.380,0.000,0,前進 0,0.0988,0.7557,0.000,0.536
1.382,0.000,0,前進 0,0.0999,0.7555,0.000,0.536
1.384,0.000,0,前進 0,0.1010,0.7553,0.000,0.536
1.386,0.000,0,前進 0,0.1020,0.7551,0.000,0.522
1.388,0.000,0,前進 0,0.1031,0.7549,0.000,0.522
1.390,0.000,0,前進 0,0.1041,0.7547,0.000,0.522
1.392,0.000,0,前進 0,0.1051,0.7545,0.000,0.522
1.394,0.000,0,前進 0,0.1062,0.7542,0.000,0.507
1.396,0.000,0,前進 0,0.1072,0.7540,0.000,0.507
1.398,0.000,0,前進 0,0.1082,0.7538,0.000,0.507
1.400,0.000,0,前進 0,0.1092,0.7536,0.000,0.507
1.402,0.000,0,前進 0,0.1102,0.7534,0.000,0.492
1.404,0.000,0,前進 0,0.1112,0.7532,0.000,0.492
1.406,0.000,0,前進 0,0.1121,0.7529,0.000,0.492
1.408,0.000,0,前進 0,0.1131,0.7527,0.000,0.492
1.410,0.000,0,前進 0,0.1141,0.7525,0.000,0.477
1.412,0.000,0,前進 0,0.1150,0.7522,0.000,0.477
1.414,0.000,0,前進 0,0.1160,0.7520,0.000,0.477
1.416,0.000,0,前進 0,0.1169,0.7518,0.000,0.477
1.418,0.000,0,前進 0,0.1179,0.7515,0.000,0.462
1.420,0.000,0,前進 0,0.1188,0.7513,0.000,0.462
1.422,0.000,0,前進 0,0.1197,0.7511,0.000,0.462
1.424,0.000,0,前進 0,0.1206,0.7508,0.000,0.462
1.426,0.000,0,前進 0,0.1216,0.7506,0.000,0.462
1.428,0.000,0,前進 0,0.1225,0.7503,0.000,0.447
1.430,0.000,0,前進 0,0.1234,0.7501,0.000,0.447
1.432,0.000,0,前進 0,0.1242,0.7498,0.000,0.447
1.434,0.000,0,前進 0,0.1251,0.7496,0.000,0.447
1.436,0.000,0,前進 0,0.1260,0.7493,0.000,0.432
1.438,0.000,0,前進 0,0.1269,0.7491,0.000,0.432
1.440,0.000,0,前進 0,0.1277,0.7488,0.000,0.432
1.442,0.000,0,前進 0,0.1286,0.7486,0.000,0.432
1.444,0.000,0,前進 0,0.1295,0.7483,0.000,0.432
1.446,0.000,0,前進 0,0.1303,0.7481,0.000,0.417
1.448,0.000,0,前進 0,0.1311,0.7478,0.000,0.417
1.450,0.000,0,前進 0,0.1320,0.7475,0.000,0.417
1.452,0.000,0,前進 0,0.1328,0.7473,0.000,0.417
1.454,0.000,0,前進 0,0.1336,0.7470,0.000,0.417
1.456,0.000,0,前進 0,0.1344,0.7467,0.000,0.402
1.458,0.000,0,前進 0,0.1352,0.7465,0.000,0.402
1.460,0.000,0,前進 0,0.1360,0.7462,0.000,0.402
1.462,0.000,0,前進 0,0.1369,0.7459,0.000,0.402
1.464,0.000,0,前進 0,0.1376,0.7456,0.000,0.387
1.466,0.000,0,前進 0,0.1384,0.7454,0.000,0.402
1.468,0.000,0,前進 0,0.1392,0.7451,0.000,0.387
1.470,0.000,0,前進 0,0.1400,0.7448,0.000,0.387
1.472,0.000,0,前進 0,0.1408,0.7445,0.000,0.387
1.474,0.000,0,前進 0,0.1415,0.7442,0.000,0.373
1.476,0.000,0,前進 0,0.1423,0.7440,0.000,0.387
1.478,0.000,0,前進 0,0.1430,0.7437,0.000,0.373
1.480,0.000,0,前進 0,0.1438,0.7434,0.000,0.373
1.482,0.000,0,前進 0,0.1445,0.7431,0.000,0.373
1.484,0.000,0,前進 0,0.1453,0.7428,0.000,0.373
1.486,0.000,0,前進 0,0.1460,0.7425,0.000,0.358
1.488,0.000,0,前進 0,0.1467,0.7422,0.000,0.358
1.490,0.000,0,前進 0,0.1474,0.7419,0.000,0.373
1.492,0.000,0,前進 0,0.1481,0.7416,0.000,0.358
1.494,0.000,0,前進 0,0.1488,0.7413,0.000,0.343
1.496,0.000,0,前進 0,0.1495,0.7410,0.000,0.358
1.498,0.000,0,前進 0,0.1502,0.7407,0.000,0.343
1.500,0.000,0,前進 0,0.1509,0.7404,0.000,0.358
1.502,0.000,0,前進 0,0.1516,0.7401,0.000,0.343
1.504,0.000,0,前進 0,0.1523,0.7398,0.000,0.343
1.506,0.000,0,前進 0,0.1530,0.7395,0.000,0.343
1.508,0.000,0,前進 0,0.1537,0.7392,0.000,0.328
1.510,0.000,0,前進 0,0.1543,0.7389,0.000,0.343
1.512,0.000,0,前進 0,0.1550,0.7386,0.000,0.328
1.514,0.000,0,前進 0,0.1557,0.7383,0.000,0.328
1.516,0.000,0,前進 0,0.1563,0.7380,0.000,0.328
1.518,0.000,0,前進 0,0.1570,0.7376,0.000,0.328
1.520,0.000,0,前進 0,0.1576,0.7373,0.000,0.313
1.522,0.000,0,前進 0,0.1583,0.7370,0.000,0.328
1.524,0.000,0,前進 0,0.1589,0.7367,0.000,0.313
1.526,0.000,0,前進 0,0.1595,0.7364,0.000,0.313
1.528,0.000,0,前進 0,0.1601,0.7361,0.000,0.313
1.530,0.000,0,前進 0,0.1608,0.7357,0.000,0.313
1.532,0.000,0,前進 0,0.1614,0.7354,0.000,0.313
1.534,0.000,0,前進 0,0.1620,0.7351,0.000,0.313
1.536,0.000,0,前進 0,0.1626,0.7348,0.000,0.298
1.538,0.000,0,前進 0,0.1632,0.7344,0.000,0.298
1.540,0.000,0,前進 0,0.1638,0.7341,0.000,0.298
1.542,0.000,0,前進 0,0.1644,0.7338,0.000,0.298
1.544,0.000,0,前進 0,0.1650,0.7335,0.000,0.298
1.546,0.000,0,前進 0,0.1656,0.7331,0.000,0.298
1.548,0.000,0,前進 0,0.1662,0.7328,0.000,0.298
1.550,0.000,0,前進 0,0.1667,0.7325,0.000,0.283
1.552,0.000,0,前進 0,0.1673,0.7321,0.000,0.283
1.554,0.000,0,前進 0,0.1679,0.7318,0.000,0.283
1.556,0.000,0,前進 0,0.1684,0.7314,0.000,0.283
1.558,0.000,0,前進 0,0.1690,0.7311,0.000,0.283
1.560,0.000,0,前進 0,0.1696,0.7308,0.000,0.283
1.562,0.000,0,前進 0,0.1701,0.7304,0.000,0.283
1.564,0.000,0,前進 0,0.1707,0.7301,0.000,0.268
1.566,0.000,0,前進 0,0.1712,0.7297,0.000,0.268
1.568,0.000,0,前進 0,0.1718,0.7294,0.000,0.283
1.570,0.000,0,前進 0,0.1723,0.7291,0.000,0.268
1.572,0.000,0,前進 0,0.1729,0.7287,0.000,0.268
1.574,0.000,0,前進 0,0.1734,0.7284,0.000,0.253
1.576,0.000,0,前進 0,0.1739,0.7280,0.000,0.268
1.578,0.000,0,前進 0,0.1744,0.7277,0.000,0.268
1.580,0.000,0,前進 0,0.1749,0.7273,0.000,0.253
1.582,0.000,0,前進 0,0.1754,0.7270,0.000,0.253
1.584,0.000,0,前進 0,0.1760,0.7266,0.000,0.253
1.586,0.000,0,前進 0,0.1765,0.7263,0.000,0.253
1.588,0.000,0,前進 0,0.1770,0.7259,0.000,0.253
1.590,0.000,0,前進 0,0.1775,0.7256,0.000,0.253
1.592,0.000,0,前進 0,0.1780,0.7252,0.000,0.253
1.594,0.000,0,前進 0,0.1785,0.7248,0.000,0.238
1.596,0.000,0,前進 0,0.1790,0.7245,0.000,0.253
1.598,0.000,0,前進 0,0.1794,0.7241,0.000,0.238
1.600,0.000,0,前進 0,0.1799,0.7238,0.000,0.238
1.602,0.000,0,前進 0,0.1804,0.7234,0.000,0.253
1.604,0.000,0,前進 0,0.1809,0.7230,0.000,0.224
1.606,0.000,0,前進 0,0.1813,0.7227,0.000,0.238
1.608,0.000,0,前進 0,0.1818,0.7223,0.000,0.238
1.610,0.000,0,前進 0,0.1823,0.7220,0.000,0.238
1.612,0.000,0,前進 0,0.1827,0.7216,0.000,0.224
1.614,0.000,0,前進 0,0.1832,0.7212,0.000,0.238
1.616,0.000,0,前進 0,0.1837,0.7209,0.000,0.224
1.618,0.000,0,前進 0,0.1841,0.7205,0.000,0.224
1.620,0.000,0,前進 0,0.1846,0.7201,0.000,0.224
1.622,0.000,0,前進 0,0.1850,0.7197,0.000,0.224
1.624,0.000,0,前進 0,0.1855,0.7194,0.000,0.224
1.626,0.000,0,前進 0,0.1859,0.7190,0.000,0.224
1.628,0.000,0,前進 0,0.1864,0.7186,0.000,0.224
1.630,0.000,0,前進 0,0.1868,0.7183,0.000,0.209
1.632,0.000,0,前進 0,0.1872,0.7179,0.000,0.224
1.634,0.000,0,前進 0,0.1876,0.7175,0.000,0.209
1.636,0.000,0,前進 0,0.1881,0.7171,0.000,0.209
1.638,0.000,0,前進 0,0.1885,0.7168,0.000,0.209
1.640,0.000,0,前進 0,0.1889,0.7164,0.000,0.209
1.642,0.000,0,前進 0,0.1893,0.7160,0.000,0.209
1.644,0.000,0,前進 0,0.1897,0.7156,0.000,0.209
1.646,0.000,0,前進 0,0.1901,0.7152,0.000,0.209
1.648,0.000,0,前進 0,0.1905,0.7149,0.000,0.194
1.650,0.000,0,前進 0,0.1909,0.7145,0.000,0.209
1.652,0.000,0,前進 0,0.1913,0.7141,0.000,0.194
1.654,0.000,0,前進 0,0.1917,0.7137,0.000,0.209
1.656,0.000,0,前進 0,0.1921,0.7133,0.000,0.194
1.658,0.000,0,前進 0,0.1925,0.7129,0.000,0.194
1.660,0.000,0,前進 0,0.1929,0.7126,0.000,0.194
1.662,0.000,0,前進 0,0.1933,0.7122,0.000,0.194
1.664,0.000,0,前進 0,0.1937,0.7118,0.000,0.194
1.666,0.000,0,前進 0,0.1941,0.7114,0.000,0.194
1.668,0.000,0,前進 0,0.1945,0.7110,0.000,0.194
1.670,0.000,0,前進 0,0.1948,0.7106,0.000,0.179
1.672,0.000,0,前進 0,0.1952,0.7102,0.000,0.194
1.674,0.000,0,前進 0,0.1956,0.7098,0.000,0.179
1.676,0.000,0,前進 0,0.1960,0.7094,0.000,0.194
1.678,0.000,0,前進 0,0.1963,0.7090,0.000,0.179
1.680,0.000,0,前進 0,0.1967,0.7087,0.000,0.179
1.682,0.000,0,前進 0,0.1970,0.7083,0.000,0.179
1.684,0.000,0,前進 0,0.1974,0.7079,0.000,0.179
1.686,0.000,0,前進 0,0.1977,0.7075,0.000,0.179
1.688,0.000,0,前進 0,0.1981,0.7071,0.000,0.179
1.690,0.000,0,前進 0,0.1985,0.7067,0.000,0.179
1.692,0.000,0,前進 0,0.1988,0.7063,0.000,0.164
1.694,0.000,0,前進 0,0.1991,0.7059,0.000,0.179
